Date,"Number of daily births in Quebec, Jan. 01, 1977 to Dec. 31, 1990",Year,Year fraction,Standard time,Day of week,Weekend,Easter sunday,Easter Friday,Easter Saturday,Easter Monday,Easter,Victoria day,Labour day,Thanksgiving day,Floating holiday
1977-10-10,274,1977,0.772073922,1977.772073922,2,0,0,0,0,0,0,0,0,1,1
1977-10-11,280,1977,0.7748117728,1977.7748117728,3,0,0,0,0,0,0,0,0,0,0
1977-10-12,312,1977,0.7775496235,1977.7775496236,4,0,0,0,0,0,0,0,0,0,0
1977-10-13,292,1977,0.7802874743,1977.7802874743,5,0,0,0,0,0,0,0,0,0,0
1977-10-14,300,1977,0.7830253251,1977.7830253251,6,0,0,0,0,0,0,0,0,0,0
1977-10-15,263,1977,0.7857631759,1977.7857631759,7,1,0,0,0,0,0,0,0,0,0
1977-10-16,227,1977,0.7885010267,1977.7885010267,1,1,0,0,0,0,0,0,0,0,0
1977-10-17,269,1977,0.7912388775,1977.7912388775,2,0,0,0,0,0,0,0,0,0,0
1977-10-18,292,1977,0.7939767283,1977.7939767283,3,0,0,0,0,0,0,0,0,0,0
1977-10-19,286,1977,0.7967145791,1977.7967145791,4,0,0,0,0,0,0,0,0,0,0
1977-10-20,313,1977,0.7994524298,1977.7994524299,5,0,0,0,0,0,0,0,0,0,0
1977-10-21,267,1977,0.8021902806,1977.8021902806,6,0,0,0,0,0,0,0,0,0,0
1977-10-22,231,1977,0.8049281314,1977.8049281314,7,1,0,0,0,0,0,0,0,0,0
1977-10-23,196,1977,0.8076659822,1977.8076659822,1,1,0,0,0,0,0,0,0,0,0
1977-10-24,259,1977,0.810403833,1977.810403833,2,0,0,0,0,0,0,0,0,0,0
1977-10-25,309,1977,0.8131416838,1977.8131416838,3,0,0,0,0,0,0,0,0,0,0
1977-10-26,332,1977,0.8158795346,1977.8158795346,4,0,0,0,0,0,0,0,0,0,0
1977-10-27,267,1977,0.8186173854,1977.8186173854,5,0,0,0,0,0,0,0,0,0,0
1977-10-28,256,1977,0.8213552361,1977.8213552361,6,0,0,0,0,0,0,0,0,0,0
1977-10-29,246,1977,0.8240930869,1977.8240930869,7,1,0,0,0,0,0,0,0,0,0
1977-10-30,202,1977,0.8268309377,1977.8268309377,1,1,0,0,0,0,0,0,0,0,0
1977-10-31,252,1977,0.8295687885,1977.8295687885,2,0,0,0,0,0,0,0,0,0,0
1977-11-01,306,1977,0.8323066393,1977.8323066393,3,0,0,0,0,0,0,0,0,0,0
1977-11-02,291,1977,0.8350444901,1977.8350444901,4,0,0,0,0,0,0,0,0,0,0
1977-11-03,239,1977,0.8377823409,1977.8377823409,5,0,0,0,0,0,0,0,0,0,0
1977-11-04,275,1977,0.8405201916,1977.8405201917,6,0,0,0,0,0,0,0,0,0,0
1977-11-05,202,1977,0.8432580424,1977.8432580424,7,1,0,0,0,0,0,0,0,0,0
1977-11-06,193,1977,0.8459958932,1977.8459958932,1,1,0,0,0,0,0,0,0,0,0
1977-11-07,276,1977,0.848733744,1977.848733744,2,0,0,0,0,0,0,0,0,0,0
1977-11-08,279,1977,0.8514715948,1977.8514715948,3,0,0,0,0,0,0,0,0,0,0
1977-11-09,257,1977,0.8542094456,1977.8542094456,4,0,0,0,0,0,0,0,0,0,0
1977-11-10,241,1977,0.8569472964,1977.8569472964,5,0,0,0,0,0,0,0,0,0,0
1977-11-11,265,1977,0.8596851472,1977.8596851472,6,0,0,0,0,0,0,0,0,0,0
1977-11-12,243,1977,0.8624229979,1977.862422998,7,1,0,0,0,0,0,0,0,0,0
1977-11-13,192,1977,0.8651608487,1977.8651608487,1,1,0,0,0,0,0,0,0,0,0
1977-11-14,224,1977,0.8678986995,1977.8678986995,2,0,0,0,0,0,0,0,0,0,0
1977-11-15,264,1977,0.8706365503,1977.8706365503,3,0,0,0,0,0,0,0,0,0,0
1977-11-16,284,1977,0.8733744011,1977.8733744011,4,0,0,0,0,0,0,0,0,0,0
1977-11-17,274,1977,0.8761122519,1977.8761122519,5,0,0,0,0,0,0,0,0,0,0
1977-11-18,286,1977,0.8788501027,1977.8788501027,6,0,0,0,0,0,0,0,0,0,0
1977-11-19,220,1977,0.8815879535,1977.8815879535,7,1,0,0,0,0,0,0,0,0,0
1977-11-20,227,1977,0.8843258042,1977.8843258043,1,1,0,0,0,0,0,0,0,0,0
1977-11-21,250,1977,0.887063655,1977.887063655,2,0,0,0,0,0,0,0,0,0,0
1977-11-22,281,1977,0.8898015058,1977.8898015058,3,0,0,0,0,0,0,0,0,0,0
1977-11-23,267,1977,0.8925393566,1977.8925393566,4,0,0,0,0,0,0,0,0,0,0
1977-11-24,236,1977,0.8952772074,1977.8952772074,5,0,0,0,0,0,0,0,0,0,0
1977-11-25,282,1977,0.8980150582,1977.8980150582,6,0,0,0,0,0,0,0,0,0,0
1977-11-26,226,1977,0.900752909,1977.900752909,7,1,0,0,0,0,0,0,0,0,0
1977-11-27,207,1977,0.9034907598,1977.9034907598,1,1,0,0,0,0,0,0,0,0,0
1977-11-28,289,1977,0.9062286105,1977.9062286105,2,0,0,0,0,0,0,0,0,0,0
1977-11-29,269,1977,0.9089664613,1977.9089664613,3,0,0,0,0,0,0,0,0,0,0
1977-11-30,294,1977,0.9117043121,1977.9117043121,4,0,0,0,0,0,0,0,0,0,0
1977-12-01,258,1977,0.9144421629,1977.9144421629,5,0,0,0,0,0,0,0,0,0,0
1977-12-02,296,1977,0.9171800137,1977.9171800137,6,0,0,0,0,0,0,0,0,0,0
1977-12-03,219,1977,0.9199178645,1977.9199178645,7,1,0,0,0,0,0,0,0,0,0
1977-12-04,227,1977,0.9226557153,1977.9226557153,1,1,0,0,0,0,0,0,0,0,0
1977-12-05,227,1977,0.9253935661,1977.9253935661,2,0,0,0,0,0,0,0,0,0,0
1977-12-06,257,1977,0.9281314168,1977.9281314168,3,0,0,0,0,0,0,0,0,0,0
1977-12-07,259,1977,0.9308692676,1977.9308692676,4,0,0,0,0,0,0,0,0,0,0
1977-12-08,255,1977,0.9336071184,1977.9336071184,5,0,0,0,0,0,0,0,0,0,0
1977-12-09,219,1977,0.9363449692,1977.9363449692,6,0,0,0,0,0,0,0,0,0,0
1977-12-10,200,1977,0.93908282,1977.93908282,7,1,0,0,0,0,0,0,0,0,0
1977-12-11,193,1977,0.9418206708,1977.9418206708,1,1,0,0,0,0,0,0,0,0,0
1977-12-12,231,1977,0.9445585216,1977.9445585216,2,0,0,0,0,0,0,0,0,0,0
1977-12-13,258,1977,0.9472963723,1977.9472963724,3,0,0,0,0,0,0,0,0,0,0
1977-12-14,243,1977,0.9500342231,1977.9500342231,4,0,0,0,0,0,0,0,0,0,0
1977-12-15,265,1977,0.9527720739,1977.9527720739,5,0,0,0,0,0,0,0,0,0,0
1977-12-16,256,1977,0.9555099247,1977.9555099247,6,0,0,0,0,0,0,0,0,0,0
1977-12-17,195,1977,0.9582477755,1977.9582477755,7,1,0,0,0,0,0,0,0,0,0
1977-12-18,184,1977,0.9609856263,1977.9609856263,1,1,0,0,0,0,0,0,0,0,0
1977-12-19,236,1977,0.9637234771,1977.9637234771,2,0,0,0,0,0,0,0,0,0,0
1977-12-20,300,1977,0.9664613279,1977.9664613279,3,0,0,0,0,0,0,0,0,0,0
1977-12-21,264,1977,0.9691991786,1977.9691991787,4,0,0,0,0,0,0,0,0,0,0
1977-12-22,300,1977,0.9719370294,1977.9719370294,5,0,0,0,0,0,0,0,0,0,0
1977-12-23,207,1977,0.9746748802,1977.9746748802,6,0,0,0,0,0,0,0,0,0,0
1977-12-24,175,1977,0.977412731,1977.977412731,7,1,0,0,0,0,0,0,0,0,0
1977-12-25,142,1977,0.9801505818,1977.9801505818,1,1,0,0,0,0,0,0,0,0,0
1977-12-26,181,1977,0.9828884326,1977.9828884326,2,0,0,0,0,0,0,0,0,0,0
1977-12-27,223,1977,0.9856262834,1977.9856262834,3,0,0,0,0,0,0,0,0,0,0
1977-12-28,268,1977,0.9883641342,1977.9883641342,4,0,0,0,0,0,0,0,0,0,0
1977-12-29,241,1977,0.9911019849,1977.991101985,5,0,0,0,0,0,0,0,0,0,0
1977-12-30,234,1977,0.9938398357,1977.9938398357,6,0,0,0,0,0,0,0,0,0,0
1977-12-31,173,1977,0.9965776865,1977.9965776865,7,1,0,0,0,0,0,0,0,0,0
1978-01-01,188,1978,0,1978,1,1,0,0,0,0,0,0,0,0,0
1978-01-02,221,1978,0.0027378508,1978.0027378508,2,0,0,0,0,0,0,0,0,0,0
1978-01-03,216,1978,0.0054757016,1978.0054757016,3,0,0,0,0,0,0,0,0,0,0
1978-01-04,277,1978,0.0082135524,1978.0082135524,4,0,0,0,0,0,0,0,0,0,0
1978-01-05,261,1978,0.0109514031,1978.0109514032,5,0,0,0,0,0,0,0,0,0,0
1978-01-06,270,1978,0.0136892539,1978.0136892539,6,0,0,0,0,0,0,0,0,0,0
1978-01-07,191,1978,0.0164271047,1978.0164271047,7,1,0,0,0,0,0,0,0,0,0
1978-01-08,191,1978,0.0191649555,1978.0191649555,1,1,0,0,0,0,0,0,0,0,0
1978-01-09,247,1978,0.0219028063,1978.0219028063,2,0,0,0,0,0,0,0,0,0,0
1978-01-10,289,1978,0.0246406571,1978.0246406571,3,0,0,0,0,0,0,0,0,0,0
1978-01-11,273,1978,0.0273785079,1978.0273785079,4,0,0,0,0,0,0,0,0,0,0
1978-01-12,279,1978,0.0301163587,1978.0301163587,5,0,0,0,0,0,0,0,0,0,0
1978-01-13,256,1978,0.0328542094,1978.0328542095,6,0,0,0,0,0,0,0,0,0,0
1978-01-14,222,1978,0.0355920602,1978.0355920602,7,1,0,0,0,0,0,0,0,0,0
1978-01-15,204,1978,0.038329911,1978.038329911,1,1,0,0,0,0,0,0,0,0,0
1978-01-16,227,1978,0.0410677618,1978.0410677618,2,0,0,0,0,0,0,0,0,0,0
1978-01-17,289,1978,0.0438056126,1978.0438056126,3,0,0,0,0,0,0,0,0,0,0
1978-01-18,267,1978,0.0465434634,1978.0465434634,4,0,0,0,0,0,0,0,0,0,0
1978-01-19,261,1978,0.0492813142,1978.0492813142,5,0,0,0,0,0,0,0,0,0,0
1978-01-20,261,1978,0.052019165,1978.052019165,6,0,0,0,0,0,0,0,0,0,0
1978-01-21,247,1978,0.0547570157,1978.0547570158,7,1,0,0,0,0,0,0,0,0,0
1978-01-22,214,1978,0.0574948665,1978.0574948665,1,1,0,0,0,0,0,0,0,0,0
1978-01-23,250,1978,0.0602327173,1978.0602327173,2,0,0,0,0,0,0,0,0,0,0
1978-01-24,276,1978,0.0629705681,1978.0629705681,3,0,0,0,0,0,0,0,0,0,0
1978-01-25,275,1978,0.0657084189,1978.0657084189,4,0,0,0,0,0,0,0,0,0,0
1978-01-26,270,1978,0.0684462697,1978.0684462697,5,0,0,0,0,0,0,0,0,0,0
1978-01-27,267,1978,0.0711841205,1978.0711841205,6,0,0,0,0,0,0,0,0,0,0
1978-01-28,218,1978,0.0739219713,1978.0739219713,7,1,0,0,0,0,0,0,0,0,0
1978-01-29,193,1978,0.076659822,1978.076659822,1,1,0,0,0,0,0,0,0,0,0
1978-01-30,243,1978,0.0793976728,1978.0793976728,2,0,0,0,0,0,0,0,0,0,0
1978-01-31,285,1978,0.0821355236,1978.0821355236,3,0,0,0,0,0,0,0,0,0,0
1978-02-01,244,1978,0.0848733744,1978.0848733744,4,0,0,0,0,0,0,0,0,0,0
1978-02-02,289,1978,0.0876112252,1978.0876112252,5,0,0,0,0,0,0,0,0,0,0
1978-02-03,274,1978,0.090349076,1978.090349076,6,0,0,0,0,0,0,0,0,0,0
1978-02-04,235,1978,0.0930869268,1978.0930869268,7,1,0,0,0,0,0,0,0,0,0
1978-02-05,209,1978,0.0958247775,1978.0958247776,1,1,0,0,0,0,0,0,0,0,0
1978-02-06,281,1978,0.0985626283,1978.0985626283,2,0,0,0,0,0,0,0,0,0,0
1978-02-07,313,1978,0.1013004791,1978.1013004791,3,0,0,0,0,0,0,0,0,0,0
1978-02-08,282,1978,0.1040383299,1978.1040383299,4,0,0,0,0,0,0,0,0,0,0
1978-02-09,285,1978,0.1067761807,1978.1067761807,5,0,0,0,0,0,0,0,0,0,0
1978-02-10,298,1978,0.1095140315,1978.1095140315,6,0,0,0,0,0,0,0,0,0,0
1978-02-11,259,1978,0.1122518823,1978.1122518823,7,1,0,0,0,0,0,0,0,0,0
1978-02-12,184,1978,0.1149897331,1978.1149897331,1,1,0,0,0,0,0,0,0,0,0
1978-02-13,266,1978,0.1177275838,1978.1177275839,2,0,0,0,0,0,0,0,0,0,0
1978-02-14,312,1978,0.1204654346,1978.1204654346,3,0,0,0,0,0,0,0,0,0,0
1978-02-15,285,1978,0.1232032854,1978.1232032854,4,0,0,0,0,0,0,0,0,0,0
1978-02-16,288,1978,0.1259411362,1978.1259411362,5,0,0,0,0,0,0,0,0,0,0
1978-02-17,286,1978,0.128678987,1978.128678987,6,0,0,0,0,0,0,0,0,0,0
1978-02-18,218,1978,0.1314168378,1978.1314168378,7,1,0,0,0,0,0,0,0,0,0
1978-02-19,227,1978,0.1341546886,1978.1341546886,1,1,0,0,0,0,0,0,0,0,0
1978-02-20,290,1978,0.1368925394,1978.1368925394,2,0,0,0,0,0,0,0,0,0,0
1978-02-21,292,1978,0.1396303901,1978.1396303902,3,0,0,0,0,0,0,0,0,0,0
1978-02-22,288,1978,0.1423682409,1978.1423682409,4,0,0,0,0,0,0,0,0,0,0
1978-02-23,276,1978,0.1451060917,1978.1451060917,5,0,0,0,0,0,0,0,0,0,0
1978-02-24,300,1978,0.1478439425,1978.1478439425,6,0,0,0,0,0,0,0,0,0,0
1978-02-25,208,1978,0.1505817933,1978.1505817933,7,1,0,0,0,0,0,0,0,0,0
1978-02-26,206,1978,0.1533196441,1978.1533196441,1,1,0,0,0,0,0,0,0,0,0
1978-02-27,276,1978,0.1560574949,1978.1560574949,2,0,0,0,0,0,0,0,0,0,0
1978-02-28,325,1978,0.1587953457,1978.1587953457,3,0,0,0,0,0,0,0,0,0,0
1978-03-01,288,1978,0.1615331964,1978.1615331964,4,0,0,0,0,0,0,0,0,0,0
1978-03-02,264,1978,0.1642710472,1978.1642710472,5,0,0,0,0,0,0,0,0,0,0
1978-03-03,326,1978,0.167008898,1978.167008898,6,0,0,0,0,0,0,0,0,0,0
1978-03-04,240,1978,0.1697467488,1978.1697467488,7,1,0,0,0,0,0,0,0,0,0
1978-03-05,207,1978,0.1724845996,1978.1724845996,1,1,0,0,0,0,0,0,0,0,0
1978-03-06,265,1978,0.1752224504,1978.1752224504,2,0,0,0,0,0,0,0,0,0,0
1978-03-07,292,1978,0.1779603012,1978.1779603012,3,0,0,0,0,0,0,0,0,0,0
1978-03-08,308,1978,0.180698152,1978.180698152,4,0,0,0,0,0,0,0,0,0,0
1978-03-09,282,1978,0.1834360027,1978.1834360027,5,0,0,0,0,0,0,0,0,0,0
1978-03-10,288,1978,0.1861738535,1978.1861738535,6,0,0,0,0,0,0,0,0,0,0
1978-03-11,218,1978,0.1889117043,1978.1889117043,7,1,0,0,0,0,0,0,0,0,0
1978-03-12,201,1978,0.1916495551,1978.1916495551,1,1,0,0,0,0,0,0,0,0,0
1978-03-13,250,1978,0.1943874059,1978.1943874059,2,0,0,0,0,0,0,0,0,0,0
1978-03-14,301,1978,0.1971252567,1978.1971252567,3,0,0,0,0,0,0,0,0,0,0
1978-03-15,314,1978,0.1998631075,1978.1998631075,4,0,0,0,0,0,0,0,0,0,0
1978-03-16,315,1978,0.2026009582,1978.2026009583,5,0,0,0,0,0,0,0,0,0,0
1978-03-17,312,1978,0.205338809,1978.205338809,6,0,0,0,0,0,0,0,0,0,0
1978-03-18,255,1978,0.2080766598,1978.2080766598,7,1,0,0,0,0,0,0,0,0,0
1978-03-19,220,1978,0.2108145106,1978.2108145106,1,1,0,0,0,0,0,0,0,0,0
1978-03-20,281,1978,0.2135523614,1978.2135523614,2,0,0,0,0,0,0,0,0,0,0
1978-03-21,303,1978,0.2162902122,1978.2162902122,3,0,0,0,0,0,0,0,0,0,0
1978-03-22,333,1978,0.219028063,1978.219028063,4,0,0,0,0,0,0,0,0,0,0
1978-03-23,319,1978,0.2217659138,1978.2217659138,5,0,0,0,0,0,0,0,0,0,0
1978-03-24,265,1978,0.2245037645,1978.2245037646,6,0,0,1,0,0,1,0,0,0,0
1978-03-25,201,1978,0.2272416153,1978.2272416153,7,1,0,0,1,0,1,0,0,0,0
1978-03-26,207,1978,0.2299794661,1978.2299794661,1,1,1,0,0,0,1,0,0,0,0
1978-03-27,265,1978,0.2327173169,1978.2327173169,2,0,0,0,0,1,1,0,0,0,0
1978-03-28,317,1978,0.2354551677,1978.2354551677,3,0,0,0,0,0,0,0,0,0,0
1978-03-29,287,1978,0.2381930185,1978.2381930185,4,0,0,0,0,0,0,0,0,0,0
1978-03-30,318,1978,0.2409308693,1978.2409308693,5,0,0,0,0,0,0,0,0,0,0
1978-03-31,291,1978,0.2436687201,1978.2436687201,6,0,0,0,0,0,0,0,0,0,0
1978-04-01,268,1978,0.2464065708,1978.2464065709,7,1,0,0,0,0,0,0,0,0,0
1978-04-02,217,1978,0.2491444216,1978.2491444216,1,1,0,0,0,0,0,0,0,0,0
1978-04-03,272,1978,0.2518822724,1978.2518822724,2,0,0,0,0,0,0,0,0,0,0
1978-04-04,275,1978,0.2546201232,1978.2546201232,3,0,0,0,0,0,0,0,0,0,0
1978-04-05,335,1978,0.257357974,1978.257357974,4,0,0,0,0,0,0,0,0,0,0
1978-04-06,303,1978,0.2600958248,1978.2600958248,5,0,0,0,0,0,0,0,0,0,0
1978-04-07,305,1978,0.2628336756,1978.2628336756,6,0,0,0,0,0,0,0,0,0,0
1978-04-08,257,1978,0.2655715264,1978.2655715264,7,1,0,0,0,0,0,0,0,0,0
1978-04-09,247,1978,0.2683093771,1978.2683093771,1,1,0,0,0,0,0,0,0,0,0
1978-04-10,310,1978,0.2710472279,1978.2710472279,2,0,0,0,0,0,0,0,0,0,0
1978-04-11,314,1978,0.2737850787,1978.2737850787,3,0,0,0,0,0,0,0,0,0,0
1978-04-12,271,1978,0.2765229295,1978.2765229295,4,0,0,0,0,0,0,0,0,0,0
1978-04-13,323,1978,0.2792607803,1978.2792607803,5,0,0,0,0,0,0,0,0,0,0
1978-04-14,266,1978,0.2819986311,1978.2819986311,6,0,0,0,0,0,0,0,0,0,0
1978-04-15,240,1978,0.2847364819,1978.2847364819,7,1,0,0,0,0,0,0,0,0,0
1978-04-16,189,1978,0.2874743326,1978.2874743327,1,1,0,0,0,0,0,0,0,0,0
1978-04-17,279,1978,0.2902121834,1978.2902121834,2,0,0,0,0,0,0,0,0,0,0
1978-04-18,299,1978,0.2929500342,1978.2929500342,3,0,0,0,0,0,0,0,0,0,0
1978-04-19,315,1978,0.295687885,1978.295687885,4,0,0,0,0,0,0,0,0,0,0
1978-04-20,321,1978,0.2984257358,1978.2984257358,5,0,0,0,0,0,0,0,0,0,0
1978-04-21,321,1978,0.3011635866,1978.3011635866,6,0,0,0,0,0,0,0,0,0,0
1978-04-22,262,1978,0.3039014374,1978.3039014374,7,1,0,0,0,0,0,0,0,0,0
1978-04-23,228,1978,0.3066392882,1978.3066392882,1,1,0,0,0,0,0,0,0,0,0
1978-04-24,279,1978,0.3093771389,1978.309377139,2,0,0,0,0,0,0,0,0,0,0
1978-04-25,269,1978,0.3121149897,1978.3121149897,3,0,0,0,0,0,0,0,0,0,0
1978-04-26,297,1978,0.3148528405,1978.3148528405,4,0,0,0,0,0,0,0,0,0,0
1978-04-27,305,1978,0.3175906913,1978.3175906913,5,0,0,0,0,0,0,0,0,0,0
1978-04-28,301,1978,0.3203285421,1978.3203285421,6,0,0,0,0,0,0,0,0,0,0
1978-04-29,243,1978,0.3230663929,1978.3230663929,7,1,0,0,0,0,0,0,0,0,0
1978-04-30,211,1978,0.3258042437,1978.3258042437,1,1,0,0,0,0,0,0,0,0,0
1978-05-01,292,1978,0.3285420945,1978.3285420945,2,0,0,0,0,0,0,0,0,0,0
1978-05-02,303,1978,0.3312799452,1978.3312799453,3,0,0,0,0,0,0,0,0,0,0
1978-05-03,300,1978,0.334017796,1978.334017796,4,0,0,0,0,0,0,0,0,0,0
1978-05-04,279,1978,0.3367556468,1978.3367556468,5,0,0,0,0,0,0,0,0,0,0
1978-05-05,296,1978,0.3394934976,1978.3394934976,6,0,0,0,0,0,0,0,0,0,0
1978-05-06,239,1978,0.3422313484,1978.3422313484,7,1,0,0,0,0,0,0,0,0,0
1978-05-07,217,1978,0.3449691992,1978.3449691992,1,1,0,0,0,0,0,0,0,0,0
1978-05-08,292,1978,0.34770705,1978.34770705,2,0,0,0,0,0,0,0,0,0,0
1978-05-09,309,1978,0.3504449008,1978.3504449008,3,0,0,0,0,0,0,0,0,0,0
1978-05-10,303,1978,0.3531827515,1978.3531827515,4,0,0,0,0,0,0,0,0,0,0
1978-05-11,269,1978,0.3559206023,1978.3559206023,5,0,0,0,0,0,0,0,0,0,0
1978-05-12,317,1978,0.3586584531,1978.3586584531,6,0,0,0,0,0,0,0,0,0,0
1978-05-13,245,1978,0.3613963039,1978.3613963039,7,1,0,0,0,0,0,0,0,0,0
1978-05-14,260,1978,0.3641341547,1978.3641341547,1,1,0,0,0,0,0,0,0,0,0
1978-05-15,312,1978,0.3668720055,1978.3668720055,2,0,0,0,0,0,0,0,0,0,0
1978-05-16,285,1978,0.3696098563,1978.3696098563,3,0,0,0,0,0,0,0,0,0,0
1978-05-17,306,1978,0.372347707,1978.3723477071,4,0,0,0,0,0,0,0,0,0,0
1978-05-18,344,1978,0.3750855578,1978.3750855578,5,0,0,0,0,0,0,0,0,0,0
1978-05-19,324,1978,0.3778234086,1978.3778234086,6,0,0,0,0,0,0,0,0,0,0
1978-05-20,244,1978,0.3805612594,1978.3805612594,7,1,0,0,0,0,0,0,0,0,0
1978-05-21,218,1978,0.3832991102,1978.3832991102,1,1,0,0,0,0,0,0,0,0,0
1978-05-22,250,1978,0.386036961,1978.386036961,2,0,0,0,0,0,0,1,0,0,1
1978-05-23,287,1978,0.3887748118,1978.3887748118,3,0,0,0,0,0,0,0,0,0,0
1978-05-24,346,1978,0.3915126626,1978.3915126626,4,0,0,0,0,0,0,0,0,0,0
1978-05-25,310,1978,0.3942505133,1978.3942505134,5,0,0,0,0,0,0,0,0,0,0
1978-05-26,295,1978,0.3969883641,1978.3969883641,6,0,0,0,0,0,0,0,0,0,0
1978-05-27,241,1978,0.3997262149,1978.3997262149,7,1,0,0,0,0,0,0,0,0,0
1978-05-28,242,1978,0.4024640657,1978.4024640657,1,1,0,0,0,0,0,0,0,0,0
1978-05-29,260,1978,0.4052019165,1978.4052019165,2,0,0,0,0,0,0,0,0,0,0
1978-05-30,272,1978,0.4079397673,1978.4079397673,3,0,0,0,0,0,0,0,0,0,0
1978-05-31,338,1978,0.4106776181,1978.4106776181,4,0,0,0,0,0,0,0,0,0,0
1978-06-01,313,1978,0.4134154689,1978.4134154689,5,0,0,0,0,0,0,0,0,0,0
1978-06-02,268,1978,0.4161533196,1978.4161533197,6,0,0,0,0,0,0,0,0,0,0
1978-06-03,225,1978,0.4188911704,1978.4188911704,7,1,0,0,0,0,0,0,0,0,0
1978-06-04,220,1978,0.4216290212,1978.4216290212,1,1,0,0,0,0,0,0,0,0,0
1978-06-05,261,1978,0.424366872,1978.424366872,2,0,0,0,0,0,0,0,0,0,0
1978-06-06,279,1978,0.4271047228,1978.4271047228,3,0,0,0,0,0,0,0,0,0,0
1978-06-07,282,1978,0.4298425736,1978.4298425736,4,0,0,0,0,0,0,0,0,0,0
1978-06-08,302,1978,0.4325804244,1978.4325804244,5,0,0,0,0,0,0,0,0,0,0
1978-06-09,281,1978,0.4353182752,1978.4353182752,6,0,0,0,0,0,0,0,0,0,0
1978-06-10,203,1978,0.4380561259,1978.438056126,7,1,0,0,0,0,0,0,0,0,0
1978-06-11,193,1978,0.4407939767,1978.4407939767,1,1,0,0,0,0,0,0,0,0,0
1978-06-12,284,1978,0.4435318275,1978.4435318275,2,0,0,0,0,0,0,0,0,0,0
1978-06-13,303,1978,0.4462696783,1978.4462696783,3,0,0,0,0,0,0,0,0,0,0
1978-06-14,305,1978,0.4490075291,1978.4490075291,4,0,0,0,0,0,0,0,0,0,0
1978-06-15,268,1978,0.4517453799,1978.4517453799,5,0,0,0,0,0,0,0,0,0,0
1978-06-16,277,1978,0.4544832307,1978.4544832307,6,0,0,0,0,0,0,0,0,0,0
1978-06-17,224,1978,0.4572210815,1978.4572210815,7,1,0,0,0,0,0,0,0,0,0
1978-06-18,211,1978,0.4599589322,1978.4599589322,1,1,0,0,0,0,0,0,0,0,0
1978-06-19,274,1978,0.462696783,1978.462696783,2,0,0,0,0,0,0,0,0,0,0
1978-06-20,309,1978,0.4654346338,1978.4654346338,3,0,0,0,0,0,0,0,0,0,0
1978-06-21,309,1978,0.4681724846,1978.4681724846,4,0,0,0,0,0,0,0,0,0,0
1978-06-22,285,1978,0.4709103354,1978.4709103354,5,0,0,0,0,0,0,0,0,0,0
1978-06-23,230,1978,0.4736481862,1978.4736481862,6,0,0,0,0,0,0,0,0,0,0
1978-06-24,212,1978,0.476386037,1978.476386037,7,1,0,0,0,0,0,0,0,0,0
1978-06-25,225,1978,0.4791238877,1978.4791238878,1,1,0,0,0,0,0,0,0,0,0
1978-06-26,271,1978,0.4818617385,1978.4818617385,2,0,0,0,0,0,0,0,0,0,0
1978-06-27,287,1978,0.4845995893,1978.4845995893,3,0,0,0,0,0,0,0,0,0,0
1978-06-28,304,1978,0.4873374401,1978.4873374401,4,0,0,0,0,0,0,0,0,0,0
1978-06-29,307,1978,0.4900752909,1978.4900752909,5,0,0,0,0,0,0,0,0,0,0
1978-06-30,242,1978,0.4928131417,1978.4928131417,6,0,0,0,0,0,0,0,0,0,0
1978-07-01,198,1978,0.4955509925,1978.4955509925,7,1,0,0,0,0,0,0,0,0,0
1978-07-02,198,1978,0.4982888433,1978.4982888433,1,1,0,0,0,0,0,0,0,0,0
1978-07-03,242,1978,0.501026694,1978.5010266941,2,0,0,0,0,0,0,0,0,0,0
1978-07-04,284,1978,0.5037645448,1978.5037645448,3,0,0,0,0,0,0,0,0,0,0
1978-07-05,290,1978,0.5065023956,1978.5065023956,4,0,0,0,0,0,0,0,0,0,0
1978-07-06,315,1978,0.5092402464,1978.5092402464,5,0,0,0,0,0,0,0,0,0,0
1978-07-07,299,1978,0.5119780972,1978.5119780972,6,0,0,0,0,0,0,0,0,0,0
1978-07-08,244,1978,0.514715948,1978.514715948,7,1,0,0,0,0,0,0,0,0,0
1978-07-09,249,1978,0.5174537988,1978.5174537988,1,1,0,0,0,0,0,0,0,0,0
1978-07-10,279,1978,0.5201916496,1978.5201916496,2,0,0,0,0,0,0,0,0,0,0
1978-07-11,295,1978,0.5229295003,1978.5229295004,3,0,0,0,0,0,0,0,0,0,0
1978-07-12,286,1978,0.5256673511,1978.5256673511,4,0,0,0,0,0,0,0,0,0,0
1978-07-13,275,1978,0.5284052019,1978.5284052019,5,0,0,0,0,0,0,0,0,0,0
1978-07-14,261,1978,0.5311430527,1978.5311430527,6,0,0,0,0,0,0,0,0,0,0
1978-07-15,210,1978,0.5338809035,1978.5338809035,7,1,0,0,0,0,0,0,0,0,0
1978-07-16,200,1978,0.5366187543,1978.5366187543,1,1,0,0,0,0,0,0,0,0,0
1978-07-17,290,1978,0.5393566051,1978.5393566051,2,0,0,0,0,0,0,0,0,0,0
1978-07-18,264,1978,0.5420944559,1978.5420944559,3,0,0,0,0,0,0,0,0,0,0
1978-07-19,252,1978,0.5448323066,1978.5448323066,4,0,0,0,0,0,0,0,0,0,0
1978-07-20,285,1978,0.5475701574,1978.5475701574,5,0,0,0,0,0,0,0,0,0,0
